position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
D,42,"Gleason, Benjamin  - A",1998-03-25 00:00:00,0,0,0,2,0,0/0,22876,2018-02-03 19:00:00,Bulldogs,496,2,4,25,8,19.876712328767123
D,52,"Mattinen, Nicolas",1998-03-05 00:00:00,0,0,+1,1,0,0/0,22876,2018-02-03 19:00:00,Bulldogs,496,2,4,25,8,19.931506849315067
D,61,"Stillman, Riley",1998-03-09 00:00:00,1,0,+1,2,0,0/0,22876,2018-02-03 19:00:00,Bulldogs,496,2,4,25,8,19.92054794520548
C,77,"Murray, Jake *",2000-04-20 00:00:00,0,0,0,0,0,0/0,22876,2018-02-03 19:00:00,Bulldogs,496,2,4,25,8,17.802739726027397
D,2,"Wells, Ryan",1999-08-18 00:00:00,0,1,-1,1,2,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,18.476712328767125
D,4,"Walker, Isaac *",2000-03-16 00:00:00,0,0,0,1,2,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,17.898630136986302
D,6,"Gibson, Stephen",1997-03-03 00:00:00,0,0,0,0,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,20.936986301369863
LW,7,"Little, Michael",2000-02-21 00:00:00,0,0,-1,1,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,17.964383561643835
C,9,"McLeod, Michael  - C",1998-02-03 00:00:00,1,0,+1,5,2,16/23,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,20.013698630136986
RW,11,"Schwindt, Cole *",2001-04-25 00:00:00,0,0,0,0,0,1/1,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,16.78904109589041
LW,12,"Canade, Nicholas *",2000-03-07 00:00:00,0,0,-1,1,2,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,17.923287671232877
LW,13,"Gaylor, Cameron",1999-11-19 00:00:00,0,0,0,0,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,18.221917808219178
D,17,"O'Grady, Reagan",1998-12-15 00:00:00,0,0,-1,3,2,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,19.15068493150685
RW,18,"Carter, Cole",1998-07-06 00:00:00,0,0,0,6,0,0/1,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,19.594520547945205
D,41,"Hague, Nicolas  - A",1998-12-05 00:00:00,0,0,0,3,4,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,19.17808219178082
LW,47,"Fox, Trent",1997-07-16 00:00:00,0,0,0,1,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,20.567123287671233
D,48,"Harley, Thomas *",2001-08-19 00:00:00,0,0,0,0,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,16.471232876712328
RW,74,"Tippett, Owen",1999-02-16 00:00:00,0,0,0,5,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,18.97808219178082
C,77,"Michnac, Albert",1998-10-18 00:00:00,0,1,+1,0,0,0/0,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,19.30958904109589
C,91,"McLeod, Ryan  - A",1999-09-21 00:00:00,0,0,-2,2,0,8/20,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,18.383561643835616
C,92,"Washkurak, Keean *",2001-08-16 00:00:00,0,0,-1,1,0,3/4,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,16.47945205479452
RW,93,"Foget, Mathieu",1997-03-06 00:00:00,0,0,0,1,0,6/11,22876,2018-02-03 19:00:00,Steelheads,496,1,2,31,14,20.92876712328767
D,5,"Murray, Liam  - A",1997-06-28 00:00:00,0,0,0,0,5,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,20.616438356164384
D,6,"Paquette, Jacob",1999-05-26 00:00:00,0,0,0,0,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.706849315068492
C,13,"Neumann, Brett",1999-02-15 00:00:00,0,0,0,1,0,8/13,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.980821917808218
D,14,"Ali, Conor",1999-03-09 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.92054794520548
C,16,"Larabie, Paul *",2000-01-28 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.03013698630137
LW,17,"Pringle, Justin",2000-03-08 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,17.92054794520548
RW,19,"Robertson, Jason",1999-07-22 00:00:00,1,1,0,10,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.55068493150685
RW,21,"Cranford, Ryan",1998-04-09 00:00:00,1,0,-1,3,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,19.835616438356166
D,22,"Brahaney, Jakob",1999-03-26 00:00:00,0,0,+1,1,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.873972602739727
C,23,"Burnie, Tyler",1999-02-09 00:00:00,0,0,-2,2,0,8/21,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.997260273972604
LW,24,"Hotchkiss, Matt",1998-02-06 00:00:00,0,0,0,2,2,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,20.005479452054793
C,26,"Nichol, Ted  - C",1997-01-04 00:00:00,0,1,-1,1,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,21.095890410958905
D,27,"Byrne, Mitchell",1998-03-04 00:00:00,0,0,-1,0,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,19.934246575342467
C,63,"Pu, Cliff",1998-06-03 00:00:00,1,3,+1,2,0,4/5,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,19.684931506849313
C,73,"Vilardi, Gabriel",1999-08-16 00:00:00,0,2,+2,5,0,10/21,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.482191780821918
D,74,"Day, Sean",1998-01-09 00:00:00,0,1,0,2,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,20.08219178082192
LW,75,"Nyman, Linus",1999-07-11 00:00:00,2,1,+1,7,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.58082191780822
D,77,"Rasanen, Eemeli  - A",1999-03-06 00:00:00,0,0,0,0,0,0/0,22877,2018-02-03 19:00:00,Frontenacs,497,5,9,39,7,18.92876712328767
C,3,"Jones, Ben  - A",1999-02-26 00:00:00,0,0,-1,4,0,15/27,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.95068493150685
D,4,"MacPherson, Justin",2000-06-23 00:00:00,0,0,+1,0,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,17.627397260273973
C,7,"Langdon, Kyle",1998-08-26 00:00:00,0,0,0,0,4,1/3,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,19.454794520547946
RW,13,"Maksimov, Kirill",1999-06-01 00:00:00,0,2,0,3,0,0/1,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.69041095890411
RW,16,"Singer, Danial",1999-02-10 00:00:00,1,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.994520547945207
D,17,"Lochead, William",1998-03-30 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,19.863013698630137
C,18,"Philip, Matthew",1999-05-31 00:00:00,0,0,-1,1,0,0/1,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.693150684931506
RW,19,"Martin, Ian *",2001-01-27 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,17.03013698630137
RW,20,"Carbonara, Adrian",1997-03-12 00:00:00,0,0,0,0,5,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,20.912328767123288
LW,23,"Corneil, Johnny  - C",1997-08-16 00:00:00,0,1,0,4,2,0/1,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,20.482191780821918
D,24,"Ham, Liam",1999-02-03 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,19.013698630136986
C,28,"Bruder, Andrew *",2000-08-16 00:00:00,0,0,-1,3,0,3/8,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,17.47945205479452
D,41,"Hunter, Drew",1999-02-06 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,19.005479452054793
RW,44,"Thomas, Akil  - A",2000-01-02 00:00:00,1,1,+1,8,0,11/18,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.101369863013698
LW,48,"Miletic, Sam  - A",1997-05-04 00:00:00,1,1,0,6,2,0/1,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,20.767123287671232
D,68,"Constantinou, Billy *",2001-03-25 00:00:00,0,0,+1,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,16.873972602739727
C,72,"Johnson, Bradey",1999-12-24 00:00:00,0,0,-1,3,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,18.126027397260273
D,98,"Roberts, Elijah",1999-01-23 00:00:00,0,0,0,1,0,0/0,22877,2018-02-03 19:00:00,IceDogs,497,3,5,39,13,19.043835616438358
D,2,"Friend, Jacob  - C",1997-07-28 00:00:00,0,0,0,2,2,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,20.534246575342465
D,3,"Cameron, Cole",1998-05-09 00:00:00,0,0,+2,3,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.753424657534246
D,4,"Chibrikov, Igor *",2001-11-30 00:00:00,0,0,+2,0,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,16.18904109589041
C,8,"Lyszczarczyk, Alan",1998-02-17 00:00:00,0,0,0,2,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.975342465753425
C,9,"Szypula, Ethan",1997-01-28 00:00:00,0,1,+2,3,0,1/3,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,21.03013698630137
RW,11,"Groulx, Daylon *",2000-06-07 00:00:00,0,0,-1,1,2,4/7,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,17.671232876712327
C,12,"McKenzie, Brett",1997-03-12 00:00:00,1,1,+2,3,0,7/12,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,20.912328767123288
LW,16,"Hancock, Kevin  - A",1998-03-02 00:00:00,1,0,+1,5,2,9/15,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.93972602739726
D,17,"Bourque, Trenton",1998-06-11 00:00:00,0,1,0,3,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.663013698630138
D,18,"Phillips, Markus",1999-03-21 00:00:00,0,2,+4,0,2,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,18.887671232876713
RW,19,"Campbell, Chase",1998-06-24 00:00:00,0,0,-1,0,0,1/1,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.627397260273973
LW,21,"Gadjovich, Jonah  - A",1998-10-12 00:00:00,1,1,+1,2,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,19.326027397260273
C,22,"Russell, Mitchell *",2001-03-06 00:00:00,0,0,0,0,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,16.926027397260274
RW,24,"Sushko, Maksim",1999-02-10 00:00:00,2,0,+2,7,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,18.994520547945207
RW,25,"Robinson, Cade",1999-10-22 00:00:00,1,1,+2,5,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,18.2986301369863
C,27,"Dudas, Aidan",2000-06-15 00:00:00,0,1,+2,1,0,3/8,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,17.649315068493152
LW,28,"Doherty, Jackson *",2000-08-22 00:00:00,0,0,+1,3,0,0/0,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,17.46301369863014
C,37,"Suzuki, Nick  - A",1999-08-10 00:00:00,0,2,+1,4,0,7/9,22878,2018-02-03 19:30:00,Attack,498,6,10,44,8,18.4986301369863
RW,4,"Garreffa, Joseph",1999-08-09 00:00:00,0,0,-1,3,0,1/1,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,18.5013698630137
D,5,"Gentles, Kyle",1998-05-30 00:00:00,0,0,-1,0,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.695890410958903
D,9,"York, Jack *",2000-09-17 00:00:00,0,0,0,0,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,17.39178082191781
D,11,"Vallati, Giovanni",2000-02-21 00:00:00,0,0,-1,0,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,17.964383561643835
C,13,"Damiani, Riley",2000-03-20 00:00:00,0,1,-2,1,0,2/8,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,17.887671232876713
C,14,"Liška, Adam",1999-10-14 00:00:00,0,0,-3,5,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,18.32054794520548
LW,17,"Petizian, Mike *",2001-02-20 00:00:00,0,0,-1,0,0,0/1,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,16.964383561643835
C,19,"Brown, Logan  - A",1998-03-05 00:00:00,1,1,0,2,0,7/18,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.931506849315067
D,20,"Stanley, Logan  - A",1998-05-26 00:00:00,0,0,-2,1,2,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.706849315068492
LW,23,"Mascherin, Adam  - A",1998-06-06 00:00:00,1,0,0,2,2,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.676712328767124
D,51,"Vukojevic, Michael",2001-06-08 00:00:00,0,0,-1,0,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,16.66849315068493
D,52,"McEneny, Austin",1997-04-10 00:00:00,0,1,-2,1,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,20.832876712328765
RW,54,"Smith, Givani",1998-02-27 00:00:00,1,0,-1,3,2,1/2,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.947945205479453
C,74,"Bunnaman, Connor  - C",1998-04-16 00:00:00,0,0,-1,2,0,3/11,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.816438356164383
C,89,"Guest, Eric",2000-04-25 00:00:00,0,0,-2,1,2,1/1,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,17.78904109589041
RW,92,"Sherwood, Kole",1997-01-22 00:00:00,0,1,0,1,2,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,21.046575342465754
RW,93,"Yantsis, Jonathan",1999-04-28 00:00:00,0,0,-1,1,0,0/0,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,18.783561643835615
C,96,"Hugg, Rickard",1999-01-18 00:00:00,0,0,-1,1,0,8/13,22878,2018-02-03 19:30:00,Rangers,498,3,4,24,10,19.057534246575344
D,2,"Fraser, Cole",1999-08-23 00:00:00,0,0,-2,0,2,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,18.46301369863014
D,4,"Timms, Matthew  - A",1998-05-12 00:00:00,0,0,-1,2,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,19.745205479452054
D,5,"Black, Alex  - A",1997-09-12 00:00:00,0,0,-1,1,2,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,20.40821917808219
D,6,"Osmanski, Austin",1998-04-30 00:00:00,0,0,-2,5,4,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,19.778082191780822
D,7,"Babintsev, Gleb *",2000-01-08 00:00:00,0,0,-3,3,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,18.084931506849315
D,8,"McNamara, Matt *",2000-05-10 00:00:00,0,0,0,3,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,17.747945205479454
C,11,"Gallant, Zach  - A",1999-03-06 00:00:00,0,0,-1,3,0,11/26,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,18.92876712328767
C,12,"Paquette, Christopher",1998-03-27 00:00:00,0,0,-1,2,0,13/20,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,19.87123287671233
RW,14,"Dow, Bobby",1998-11-05 00:00:00,0,0,-1,2,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,19.26027397260274
C,16,"Robertson, Nick *",2001-09-11 00:00:00,2,0,-1,5,0,2/6,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,16.40821917808219
RW,17,"Gogolev, Pavel",2000-02-19 00:00:00,0,0,-3,2,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,17.96986301369863
C,19,"Der-Arguchintsev, Semyon",2000-09-15 00:00:00,0,1,-3,2,0,6/9,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,17.397260273972602
D,20,"Chisholm, Declan",2000-01-12 00:00:00,0,0,-1,1,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,18.073972602739726
RW,22,"Denault, Chad *",2000-04-17 00:00:00,0,0,0,1,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,17.81095890410959
D,24,"Beraldo, Adrien *",2000-01-13 00:00:00,0,0,0,0,2,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,18.07123287671233
RW,25,"Korostelev, Nikita",1997-02-08 00:00:00,0,0,-3,3,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,21
RW,27,"Hinz, Brady",2000-05-03 00:00:00,0,0,-1,1,0,0/0,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,17.767123287671232
C,28,"DeNoble, Logan  - C",1997-10-15 00:00:00,0,1,-1,3,0,5/7,22879,2018-02-03 19:05:00,Petes,499,2,2,39,10,20.317808219178083
D,5,"Ennis, William",2000-05-31 00:00:00,0,0,+2,0,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,17.69041095890411
D,6,"Allen, Sean",1998-04-21 00:00:00,0,0,+3,1,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.802739726027397
LW,7,"McCool, Hayden  - A",1997-04-11 00:00:00,1,0,+1,5,0,7/21,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,20.83013698630137
RW,8,"Noel, Serron",2000-08-08 00:00:00,1,0,+1,3,2,1/1,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,17.5013698630137
C,12,"Commisso, Domenico",1998-02-19 00:00:00,1,2,+1,4,0,5/14,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.96986301369863
LW,17,"Krastenbergs, Renars",1998-12-26 00:00:00,1,1,+1,3,0,1/2,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.12054794520548
LW,19,"Henderson, Eric",1998-04-23 00:00:00,0,0,+1,1,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.797260273972604
D,21,"Brassard, Matt  - A",1998-08-08 00:00:00,0,2,+2,1,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.504109589041096
C,23,"Studnicka, Jack  - C",1999-02-18 00:00:00,1,1,+1,5,0,11/20,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,18.972602739726028
D,24,"Blacker, Ian",1999-05-27 00:00:00,0,0,+1,2,2,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,18.704109589041096
RW,25,"Huether, Kenny",1997-08-06 00:00:00,1,2,+4,6,0,1/2,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,20.50958904109589
D,37,"Di Carlo, Alex",1997-03-25 00:00:00,0,0,+1,0,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,20.876712328767123
D,42,"Brewer, Mitchell *",2001-03-20 00:00:00,0,0,0,0,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,16.887671232876713
C,61,"McShane, Allan *",2000-02-14 00:00:00,0,2,+3,3,0,5/7,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,17.983561643835618
D,66,"Gross, Nico *",2000-01-26 00:00:00,0,1,+1,1,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,18.035616438356165
RW,67,"Harrogate, Brendan",1998-02-13 00:00:00,1,0,+1,2,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,19.986301369863014
LW,90,"Antropov, Danil",2000-12-20 00:00:00,0,1,0,1,0,0/0,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,17.134246575342466
C,96,"Wong, Nick *",2001-09-17 00:00:00,1,0,0,2,2,0/1,22879,2018-02-03 19:05:00,Generals,499,8,12,40,6,16.39178082191781
D,5,"Crawford, Marcus  - A",1997-03-21 00:00:00,0,2,+1,5,0,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,20.887671232876713
LW,7,"Bollers, Kyle",1999-03-12 00:00:00,0,0,0,4,0,0/1,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.912328767123288
D,8,"Everett, Caleb *",2000-01-20 00:00:00,0,0,0,1,2,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.052054794520547
RW,14,"Busdeker, DJ",1999-09-25 00:00:00,1,0,+1,3,0,0/2,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.372602739726027
LW,17,"Kohn, Mason  - A",1997-05-03 00:00:00,1,0,0,2,0,5/6,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,20.76986301369863
C,18,"Grondin, Max",2000-07-04 00:00:00,0,0,0,2,0,8/12,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,17.5972602739726
LW,19,"Jenkins, Blade *",2000-08-11 00:00:00,0,0,+1,0,0,1/2,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,17.493150684931507
D,21,"Davis, Hayden",1999-07-21 00:00:00,0,0,+1,1,0,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.553424657534247
C,23,"Prueter, Aidan *",2001-12-21 00:00:00,0,0,0,1,0,4/5,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,16.13150684931507
C,26,"Baber, Camaryn *",2001-04-04 00:00:00,0,1,+1,4,0,6/9,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,16.846575342465755
LW,27,"Katic, Danny *",2000-08-04 00:00:00,0,0,0,1,2,0/2,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,17.512328767123286
RW,49,"Coskey, Cole",1999-06-01 00:00:00,0,0,0,1,0,0/7,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.69041095890411
D,55,"Middleton, Keaton  - C",1998-02-10 00:00:00,0,0,+1,1,2,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,19.994520547945207
RW,61,"Stepien, Ryan *",2001-09-19 00:00:00,1,1,+1,4,0,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,16.386301369863013
LW,71,"Porco, Nicholas *",2001-03-12 00:00:00,0,1,+1,2,0,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,16.90958904109589
D,75,"Penman, Duncan *",2001-07-05 00:00:00,0,0,0,1,0,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,16.594520547945205
D,77,"Webb, Reilly",1999-05-04 00:00:00,0,0,+1,0,2,0/0,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,18.767123287671232
C,96,"Giroux, Damien  - A",2000-03-03 00:00:00,0,1,+1,0,0,17/25,22880,2018-02-03 19:30:00,Spirit,500,3,6,33,8,17.934246575342467
D,3,"Alexandrov, Nikita",1999-05-18 00:00:00,0,0,-1,0,2,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,18.72876712328767
D,4,"Nilsen, Hakon",1998-02-04 00:00:00,0,0,-2,1,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,20.01095890410959
D,5,"Smereck, Jalen  - C",1997-01-15 00:00:00,0,1,-1,6,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,21.065753424657533
LW,7,"Colella, Maurizio  - A",1997-03-21 00:00:00,1,1,0,1,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,20.887671232876713
LW,9,"Phibbs, Jack",1999-03-05 00:00:00,0,0,-1,0,0,2/12,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,18.931506849315067
C,10,"Roberts, Connor",2000-02-22 00:00:00,0,1,0,3,0,0/1,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.96164383561644
RW,12,"Durham, Jake",1999-04-07 00:00:00,0,0,-1,1,0,0/2,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,18.84109589041096
D,15,"Gordeev, Fedor",1999-01-27 00:00:00,0,0,0,3,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,19.03287671232877
LW,21,"Kislinger, Max",1998-02-11 00:00:00,0,0,0,0,0,1/1,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,19.991780821917807
D,22,"Gretz, Marcus *",2001-11-22 00:00:00,0,0,0,3,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,16.21095890410959
LW,26,"Littlejohn, Ryan",2000-02-11 00:00:00,0,0,-1,0,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.991780821917807
D,27,"McCourt, Riley *",2000-06-26 00:00:00,0,1,0,1,4,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.61917808219178
C,53,"Dellandrea, Ty  - A",2000-07-21 00:00:00,1,0,0,5,0,16/30,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.55068493150685
LW,73,"Collins, Jacob",1998-04-20 00:00:00,0,0,0,2,0,7/16,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,19.805479452054794
D,74,"Pilon, Zack *",2000-11-28 00:00:00,0,0,-1,1,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.194520547945206
RW,77,"Wismer, Jack *",2000-02-24 00:00:00,0,0,-1,1,0,3/8,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,17.956164383561642
RW,81,"Clarke, C.J.",1999-02-08 00:00:00,0,0,0,2,2,1/1,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,19
LW,92,"Keppen, Ethan *",2001-03-20 00:00:00,0,0,-1,1,0,0/0,22880,2018-02-03 19:30:00,Firebirds,500,2,4,31,8,16.887671232876713
D,2,"Calvas, Theo",1998-08-06 00:00:00,0,1,+3,1,0,0/0,22881,2018-02-03 15:30:00,Sting,501,5,9,30,16,19.50958904109589
D,4,"Dineen, Cam",1998-06-19 00:00:00,0,1,0,5,0,0/0,22881,2018-02-03 15:30:00,Sting,501,5,9,30,16,19.64109589041096
